customer_id,first_name,last_name,birthdate,gender,marital_status,id_creation_date,email,phone_number,loyalty_points
cst_aw02792,Sonia,Biswas,6/9/2000,Female,Single,7/23/2018,sonia.biswas@example.com,1726187611,957
cst_aw02793,Ayesha,Sarkar,7/24/1977,Female,Married,8/19/2018,ayesha.sarkar@example.com,1693608218,1952
cst_aw02794,Rina,Islam,2/26/1965,Female,Married,5/25/2010,rina.islam@example.com,1888011644,1637
cst_aw02795,Sonia,Biswas,6/7/1999,Female,Married,8/26/2017,sonia.biswas@example.com,1917681391,1827
cst_aw02796,Fatima,Chowdhury,8/16/1984,Female,Divorced,4/24/2014,fatima.chowdhury@example.com,1918885344,324
cst_aw02797,Fatima,Mollah,6/13/1972,Female,Married,4/17/2011,fatima.mollah@example.com,1778111470,855
cst_aw02798,Sabina,Mollah,3/22/1960,Female,Single,4/10/2021,sabina.mollah@example.com,1799867556,202
cst_aw02799,Farid,Sarkar,10/27/1977,Male,Single,9/12/2020,farid.sarkar@example.com,1669938602,569
cst_aw02800,Fatima,Mollah,8/29/1997,Female,Widowed,8/8/2013,fatima.mollah@example.com,1967215690,1639
cst_aw02801,Md.,Hossain,11/1/1972,Male,Married,12/25/2014,md.hossain@example.com,1878246999,1262
cst_aw02802,Farid,Miah,2/21/1996,Male,Married,8/30/2011,farid.miah@example.com,1896574727,1370
cst_aw02803,Nusrat,Rahman,12/15/1998,Female,Married,4/1/2012,nusrat.rahman@example.com,1981883875,786
cst_aw02804,Hasan,Ahmed,10/27/2006,Male,Married,8/22/2018,hasan.ahmed@example.com,1689767411,1469
cst_aw02805,Sajid,Rahman,12/14/1990,Male,Single,10/24/2017,sajid.rahman@example.com,1679162504,503
cst_aw02806,Nusrat,Islam,10/24/1961,Female,Divorced,1/12/2011,nusrat.islam@example.com,1742938767,1932
cst_aw02807,Rafiq,Hossain,2/5/1978,Male,Single,3/8/2022,rafiq.hossain@example.com,1678624677,1932
cst_aw02808,Md.,Sarkar,11/13/1956,Male,Married,3/24/2024,md.sarkar@example.com,1700816143,1556
cst_aw02809,Sabina,Miah,9/18/2006,Female,Married,11/2/2014,sabina.miah@example.com,1804158301,1473
cst_aw02810,Sabina,Islam,1/14/1985,Female,Married,5/16/2017,sabina.islam@example.com,1859375111,104
cst_aw02811,Jamal,Hossain,6/5/1969,Male,Single,9/13/2021,jamal.hossain@example.com,1521565271,643
cst_aw02812,Lina,Miah,11/6/1997,Female,Married,4/9/2022,lina.miah@example.com,1757658024,187
cst_aw02813,Tahmina,Islam,12/28/1975,Female,Single,11/3/2014,tahmina.islam@example.com,1983714969,1409
cst_aw02814,Jamal,Islam,6/27/1999,Male,Widowed,12/30/2017,jamal.islam@example.com,1567133253,501
cst_aw02815,Rafiq,Islam,11/10/1975,Male,Single,3/31/2020,rafiq.islam@example.com,1754236708,297
cst_aw02816,Rafiq,Rahman,4/15/2002,Male,Divorced,1/10/2012,rafiq.rahman@example.com,1722889317,506
cst_aw02817,Nusrat,Islam,1/7/1999,Female,Married,5/8/2010,nusrat.islam@example.com,1909249410,1624
cst_aw02818,Shahriar,Biswas,3/24/1979,Male,Single,12/23/2010,shahriar.biswas@example.com,1843518724,756
cst_aw02819,Shahriar,Chowdhury,8/21/1960,Male,Married,4/22/2010,shahriar.chowdhury@example.com,1580559399,719
cst_aw02820,Rina,Miah,5/21/2006,Female,Single,6/22/2016,rina.miah@example.com,1746735089,585
cst_aw02821,Tahmina,Sarkar,10/17/2004,Female,Divorced,1/29/2023,tahmina.sarkar@example.com,1663225489,1585
cst_aw02822,Rina,Khan,9/22/2004,Female,Single,2/29/2016,rina.khan@example.com,1823513038,1297
cst_aw02823,Rina,Biswas,3/30/1977,Female,Married,3/18/2021,rina.biswas@example.com,1656163172,350
cst_aw02824,Sonia,Islam,11/11/1969,Female,Married,5/17/2012,sonia.islam@example.com,1516915789,1386
cst_aw02825,Md.,Mollah,2/18/1959,Male,Married,6/24/2012,md.mollah@example.com,1788575101,207
cst_aw02826,Rina,Chowdhury,8/3/1970,Female,Married,2/4/2012,rina.chowdhury@example.com,1588554048,1540
cst_aw02827,Fatima,Miah,1/31/2005,Female,Married,11/25/2017,fatima.miah@example.com,1804470109,1967
cst_aw02828,Jamal,Biswas,12/12/1993,Male,Single,10/7/2015,jamal.biswas@example.com,1689277282,1265
cst_aw02829,Md.,Rahman,7/7/2006,Male,Single,10/11/2023,md.rahman@example.com,1529683410,1612
cst_aw02830,Md.,Chowdhury,7/24/1997,Male,Married,11/15/2019,md.chowdhury@example.com,1811627126,1854
cst_aw02831,Rina,Islam,1/11/1978,Female,Single,6/6/2015,rina.islam@example.com,1782630491,731
cst_aw02832,Shahriar,Hossain,11/7/1982,Male,Single,11/29/2011,shahriar.hossain@example.com,1790986974,1729
cst_aw02833,Jamal,Miah,2/3/1972,Male,Married,5/24/2023,jamal.miah@example.com,1936683543,130
cst_aw02834,Sabina,Mollah,11/7/1985,Female,Single,8/14/2020,sabina.mollah@example.com,1882785246,1614
cst_aw02835,Farid,Hossain,1/20/1986,Male,Married,1/17/2017,farid.hossain@example.com,1924109257,1867
cst_aw02836,Ayesha,Chowdhury,1/14/1985,Female,Married,2/3/2012,ayesha.chowdhury@example.com,1862340677,44
cst_aw02837,Jamal,Sarkar,2/18/2001,Male,Married,7/14/2016,jamal.sarkar@example.com,1992220041,1029
cst_aw02838,Rina,Rahman,9/11/1989,Female,Single,12/31/2013,rina.rahman@example.com,1662874101,321
cst_aw02839,Hasan,Ahmed,8/9/2006,Male,Married,3/15/2021,hasan.ahmed@example.com,1541427529,1139
cst_aw02840,Md.,Rahman,10/7/1957,Male,Single,11/26/2020,md.rahman@example.com,1635734798,1104
cst_aw02841,Shahriar,Hossain,3/11/2004,Male,Single,1/9/2016,shahriar.hossain@example.com,1997860526,284
cst_aw02842,Imran,Mollah,10/15/2002,Male,Single,1/6/2016,imran.mollah@example.com,1550734276,1181
cst_aw02843,Sajid,Ahmed,7/6/1960,Male,Single,9/13/2011,sajid.ahmed@example.com,1921689999,279
cst_aw02844,Rina,Islam,12/18/1956,Female,Married,4/5/2022,rina.islam@example.com,1983448583,1853
cst_aw02845,Sajid,Sarkar,7/21/1957,Male,Single,4/27/2024,sajid.sarkar@example.com,1998453518,154
cst_aw02846,Sonia,Ahmed,2/15/1964,Female,Married,10/15/2012,sonia.ahmed@example.com,1681877409,205
cst_aw02847,Mim,Islam,12/11/1992,Female,Single,5/9/2021,mim.islam@example.com,1553230384,1103
cst_aw02848,Kamal,Miah,7/7/1957,Male,Single,4/12/2023,kamal.miah@example.com,1840600638,1933
cst_aw02849,Imran,Hossain,6/25/2003,Male,Married,4/26/2020,imran.hossain@example.com,1591429162,370
cst_aw02850,Jannat,Miah,10/5/1974,Female,Divorced,5/2/2015,jannat.miah@example.com,1746459216,1563
cst_aw02851,Kamal,Mollah,3/31/2005,Male,Married,5/9/2023,kamal.mollah@example.com,1940706477,731
cst_aw02852,Sabina,Biswas,1/29/1964,Female,Single,8/2/2013,sabina.biswas@example.com,1984501070,1035
cst_aw02853,Rafiq,Biswas,3/2/1974,Male,Single,7/17/2019,rafiq.biswas@example.com,1720548208,503
cst_aw02854,Fatima,Rahman,8/25/1965,Female,Single,9/23/2012,fatima.rahman@example.com,1797634375,1523
cst_aw02855,Shahriar,Rahman,10/14/1958,Male,Single,9/26/2011,shahriar.rahman@example.com,1579501968,1070
cst_aw02856,Imran,Mollah,1/12/1968,Male,Single,11/8/2016,imran.mollah@example.com,1774865698,1180
cst_aw02857,Fatima,Mollah,12/19/1971,Female,Married,9/3/2019,fatima.mollah@example.com,1588414882,654
cst_aw02858,Sabina,Ahmed,11/27/1991,Female,Single,6/7/2017,sabina.ahmed@example.com,1675897467,161
cst_aw02859,Hasan,Khan,10/12/1967,Male,Single,5/25/2015,hasan.khan@example.com,1509860602,387
cst_aw02860,Tahmina,Chowdhury,3/10/1962,Female,Single,8/26/2010,tahmina.chowdhury@example.com,1691551254,1537
cst_aw02861,Fatima,Miah,8/12/1960,Female,Married,5/13/2015,fatima.miah@example.com,1585308468,187
cst_aw02862,Shahriar,Khan,7/14/1989,Male,Divorced,2/28/2012,shahriar.khan@example.com,1910569699,806
cst_aw02863,Lina,Ahmed,2/22/1969,Female,Married,11/20/2016,lina.ahmed@example.com,1819711751,1586
cst_aw02864,Md.,Sarkar,9/1/1961,Male,Single,8/10/2015,md.sarkar@example.com,1533756640,410
cst_aw02865,Ayesha,Khan,12/26/1963,Female,Married,3/20/2016,ayesha.khan@example.com,1649967052,151
cst_aw02866,Sonia,Khan,9/2/1963,Female,Married,7/31/2022,sonia.khan@example.com,1906851590,1088
cst_aw02867,Shahriar,Mollah,7/15/1992,Male,Married,8/13/2013,shahriar.mollah@example.com,1535879693,26
cst_aw02868,Fatima,Rahman,5/7/2006,Female,Married,6/5/2014,fatima.rahman@example.com,1672520012,1555
cst_aw02869,Fatima,Islam,8/19/1990,Female,Single,8/19/2014,fatima.islam@example.com,1585126321,567
cst_aw02870,Imran,Sarkar,2/17/1965,Male,Single,3/4/2012,imran.sarkar@example.com,1511139414,1388
cst_aw02871,Jamal,Khan,8/18/1974,Male,Single,12/1/2020,jamal.khan@example.com,1723102938,1993
cst_aw02872,Abdul,Sarkar,7/24/1981,Male,Single,11/21/2017,abdul.sarkar@example.com,1562574974,322
cst_aw02873,Imran,Chowdhury,12/2/1992,Male,Divorced,6/26/2020,imran.chowdhury@example.com,1527170123,1008
cst_aw02874,Farid,Ahmed,6/12/2006,Male,Married,12/1/2013,farid.ahmed@example.com,1861045410,1592
cst_aw02875,Fatima,Sarkar,7/31/2002,Female,Single,5/7/2018,fatima.sarkar@example.com,1899246266,967
cst_aw02876,Rina,Hossain,9/19/2006,Female,Single,1/30/2010,rina.hossain@example.com,1722726879,407
cst_aw02877,Kamal,Rahman,1/26/1960,Male,Married,6/8/2011,kamal.rahman@example.com,1663813405,413
cst_aw02878,Jamal,Islam,4/20/1976,Male,Single,12/9/2023,jamal.islam@example.com,1923375807,1452
cst_aw02879,Farid,Ahmed,6/6/2000,Male,Single,8/13/2016,farid.ahmed@example.com,1650913669,1577
cst_aw02880,Nusrat,Rahman,4/6/1967,Female,Single,7/20/2011,nusrat.rahman@example.com,1578170933,229
cst_aw02881,Jannat,Chowdhury,7/1/1962,Female,Single,2/22/2015,jannat.chowdhury@example.com,1523969320,629
cst_aw02882,Sonia,Chowdhury,12/12/1979,Female,Single,8/17/2018,sonia.chowdhury@example.com,1851267414,217
cst_aw02883,Sabina,Chowdhury,11/9/2002,Female,Single,4/30/2024,sabina.chowdhury@example.com,1659306411,56
cst_aw02884,Shahriar,Ahmed,2/19/1985,Male,Divorced,1/29/2022,shahriar.ahmed@example.com,1973400266,712
cst_aw02885,Jannat,Chowdhury,8/30/1965,Female,Married,4/6/2024,jannat.chowdhury@example.com,1666069981,1770
cst_aw02886,Sabina,Hossain,10/21/1988,Female,Single,8/19/2020,sabina.hossain@example.com,1789395804,1114
cst_aw02887,Rafiq,Islam,1/18/2004,Male,Single,2/19/2016,rafiq.islam@example.com,1817327452,401
cst_aw02888,Kamal,Ahmed,3/16/1978,Male,Married,4/27/2016,kamal.ahmed@example.com,1971133737,1224
cst_aw02889,Rafiq,Rahman,9/29/1972,Male,Married,12/24/2013,rafiq.rahman@example.com,1572614128,222
cst_aw02890,Farid,Rahman,10/7/1972,Male,Single,12/1/2018,farid.rahman@example.com,1805835690,1091
cst_aw02891,Fatima,Khan,1/21/1972,Female,Single,5/19/2024,fatima.khan@example.com,1943286649,1925
cst_aw02892,Tahmina,Rahman,1/1/1965,Female,Single,4/15/2014,tahmina.rahman@example.com,1984010256,1157
cst_aw02893,Imran,Ahmed,4/7/1975,Male,Married,4/10/2019,imran.ahmed@example.com,1698469540,722
cst_aw02894,Shahriar,Mollah,7/6/1997,Male,Single,5/28/2022,shahriar.mollah@example.com,1722942470,1273
cst_aw02895,Sonia,Hossain,4/29/1971,Female,Single,8/31/2014,sonia.hossain@example.com,1643180204,79
cst_aw02896,Fatima,Chowdhury,7/18/2006,Female,Single,9/29/2011,fatima.chowdhury@example.com,1833216501,33
cst_aw02897,Fatima,Ahmed,9/29/1991,Female,Single,12/30/2017,fatima.ahmed@example.com,1719703379,278
cst_aw02898,Rafiq,Rahman,12/6/1977,Male,Single,8/26/2017,rafiq.rahman@example.com,1972208897,356
cst_aw02899,Ayesha,Sarkar,3/28/1975,Female,Single,5/22/2011,ayesha.sarkar@example.com,1944712579,800
cst_aw02900,Sajid,Islam,10/6/1982,Male,Single,1/18/2010,sajid.islam@example.com,1584940909,531
cst_aw02901,Nusrat,Sarkar,11/18/1994,Female,Married,4/8/2014,nusrat.sarkar@example.com,1688493082,692
cst_aw02902,Rafiq,Islam,9/20/1955,Male,Single,9/10/2014,rafiq.islam@example.com,1529380018,450
cst_aw02903,Rafiq,Sarkar,3/14/1983,Male,Single,9/23/2021,rafiq.sarkar@example.com,1887879498,486
cst_aw02904,Rafiq,Islam,7/6/1984,Male,Single,4/1/2020,rafiq.islam@example.com,1579572005,1977
cst_aw02905,Ayesha,Hossain,8/21/1955,Female,Married,12/19/2012,ayesha.hossain@example.com,1509526421,928
cst_aw02906,Nusrat,Chowdhury,9/5/1959,Female,Divorced,8/8/2014,nusrat.chowdhury@example.com,1665794147,61
cst_aw02907,Abdul,Hossain,4/6/1980,Male,Married,8/27/2014,abdul.hossain@example.com,1779293083,137
cst_aw02908,Imran,Mollah,8/3/1989,Male,Single,4/4/2019,imran.mollah@example.com,1969116402,482
cst_aw02909,Lina,Mollah,9/5/1962,Female,Single,8/8/2022,lina.mollah@example.com,1530037483,1706
cst_aw02910,Hasan,Miah,1/5/1985,Male,Single,4/15/2015,hasan.miah@example.com,1978397029,201
cst_aw02911,Sabina,Khan,11/17/1978,Female,Single,5/8/2020,sabina.khan@example.com,1872821681,1320
cst_aw02912,Hasan,Ahmed,3/19/1956,Male,Married,10/17/2016,hasan.ahmed@example.com,1592520524,1440
cst_aw02913,Nusrat,Miah,5/1/2005,Female,Divorced,5/26/2016,nusrat.miah@example.com,1512034431,256
cst_aw02914,Abdul,Khan,9/7/1967,Male,Married,7/15/2010,abdul.khan@example.com,1776221681,1717
cst_aw02915,Kamal,Khan,5/6/1994,Male,Divorced,11/27/2013,kamal.khan@example.com,1667770273,469
cst_aw02916,Md.,Chowdhury,12/25/1988,Male,Single,8/9/2020,md.chowdhury@example.com,1893075898,1235
cst_aw02917,Lina,Hossain,10/14/1967,Female,Married,12/15/2010,lina.hossain@example.com,1712290824,447
cst_aw02918,Sonia,Rahman,1/10/1967,Female,Married,9/4/2010,sonia.rahman@example.com,1660051398,1775
cst_aw02919,Hasan,Ahmed,4/13/1985,Male,Married,3/5/2013,hasan.ahmed@example.com,1949898431,1539
cst_aw02920,Fatima,Hossain,4/13/1983,Female,Married,1/5/2021,fatima.hossain@example.com,1727621916,1336
cst_aw02921,Md.,Ahmed,10/13/2001,Male,Single,8/10/2014,md.ahmed@example.com,1684214360,620
cst_aw02922,Farid,Hossain,8/9/1965,Male,Single,11/7/2023,farid.hossain@example.com,1506678728,1511
cst_aw02923,Nusrat,Islam,12/8/1971,Female,Divorced,6/1/2018,nusrat.islam@example.com,1759328227,1333
cst_aw02924,Shahriar,Khan,2/17/1975,Male,Married,10/15/2022,shahriar.khan@example.com,1922937887,1760
cst_aw02925,Jannat,Mollah,11/12/1989,Female,Married,4/24/2017,jannat.mollah@example.com,1508035351,1807
cst_aw02926,Kamal,Rahman,11/29/1991,Male,Married,2/17/2022,kamal.rahman@example.com,1503749861,354
cst_aw02927,Farid,Chowdhury,6/10/2001,Male,Single,5/11/2013,farid.chowdhury@example.com,1543641037,419
cst_aw02928,Sajid,Miah,5/25/1985,Male,Widowed,7/20/2018,sajid.miah@example.com,1738725904,1658
cst_aw02929,Tahmina,Ahmed,10/20/1987,Female,Single,10/14/2022,tahmina.ahmed@example.com,1608881561,572
cst_aw02930,Lina,Sarkar,11/18/2005,Female,Married,11/30/2016,lina.sarkar@example.com,1955961078,1265
cst_aw02931,Tahmina,Chowdhury,12/6/1990,Female,Single,3/17/2018,tahmina.chowdhury@example.com,1637799889,1481
cst_aw02932,Farid,Hossain,3/10/1967,Male,Single,12/8/2011,farid.hossain@example.com,1529022781,404
cst_aw02933,Shahriar,Biswas,4/24/1956,Male,Single,9/19/2019,shahriar.biswas@example.com,1931623990,260
cst_aw02934,Imran,Hossain,2/10/1999,Male,Single,8/11/2012,imran.hossain@example.com,1523401223,1775
cst_aw02935,Mim,Chowdhury,11/7/1958,Female,Single,5/13/2014,mim.chowdhury@example.com,1655997654,1724
cst_aw02936,Md.,Miah,8/7/2006,Male,Married,11/7/2015,md.miah@example.com,1576661102,1165
cst_aw02937,Rina,Ahmed,8/17/2002,Female,Divorced,1/14/2021,rina.ahmed@example.com,1922126183,259
cst_aw02938,Mim,Ahmed,8/13/1971,Female,Married,3/28/2018,mim.ahmed@example.com,1566671477,1897
cst_aw02939,Md.,Biswas,2/16/1995,Male,Single,3/24/2013,md.biswas@example.com,1529061876,711
cst_aw02940,Rina,Khan,11/3/1966,Female,Single,3/6/2016,rina.khan@example.com,1978571456,1101
cst_aw02941,Imran,Islam,3/15/1975,Male,Single,12/22/2023,imran.islam@example.com,1698047629,517
cst_aw02942,Jannat,Hossain,6/17/1966,Female,Married,10/2/2014,jannat.hossain@example.com,1885439848,1122
cst_aw02943,Jamal,Rahman,5/29/1981,Male,Married,6/5/2013,jamal.rahman@example.com,1713457832,53
cst_aw02944,Sonia,Biswas,10/12/1965,Female,Divorced,2/13/2013,sonia.biswas@example.com,1675709911,650
cst_aw02945,Rafiq,Miah,6/4/1981,Male,Married,3/27/2015,rafiq.miah@example.com,1748481169,1961
cst_aw02946,Shahriar,Islam,4/8/2001,Male,Married,4/3/2010,shahriar.islam@example.com,1626043907,961
cst_aw02947,Rafiq,Islam,2/14/1992,Male,Married,9/28/2011,rafiq.islam@example.com,1938138132,1650
cst_aw02948,Kamal,Biswas,6/3/1981,Male,Married,12/18/2020,kamal.biswas@example.com,1555043544,1516
cst_aw02949,Jamal,Ahmed,3/11/2003,Male,Married,2/27/2018,jamal.ahmed@example.com,1858717930,1316
cst_aw02950,Sajid,Biswas,12/4/1996,Male,Married,2/6/2016,sajid.biswas@example.com,1869851470,497
cst_aw02951,Sajid,Chowdhury,11/26/1986,Male,Married,5/18/2019,sajid.chowdhury@example.com,1795006029,823
cst_aw02952,Farid,Miah,10/17/1998,Male,Married,8/6/2011,farid.miah@example.com,1643914437,1175
cst_aw02953,Sajid,Chowdhury,9/7/1998,Male,Single,2/8/2024,sajid.chowdhury@example.com,1582974109,262
cst_aw02954,Imran,Miah,7/2/1956,Male,Single,10/30/2013,imran.miah@example.com,1668892198,1778
cst_aw02955,Shahriar,Hossain,2/26/1965,Male,Married,1/25/2015,shahriar.hossain@example.com,1954449379,1979
cst_aw02956,Abdul,Sarkar,6/15/2001,Male,Single,1/31/2021,abdul.sarkar@example.com,1980602401,369
cst_aw02957,Hasan,Rahman,6/24/1983,Male,Single,3/12/2010,hasan.rahman@example.com,1904559115,1878
cst_aw02958,Kamal,Biswas,5/31/1973,Male,Married,9/9/2018,kamal.biswas@example.com,1929238372,1857
cst_aw02959,Lina,Sarkar,4/6/1962,Female,Divorced,2/16/2010,lina.sarkar@example.com,1545656029,1534
cst_aw02960,Mim,Ahmed,11/13/1984,Female,Single,2/22/2022,mim.ahmed@example.com,1515095509,1497
cst_aw02961,Tahmina,Rahman,9/3/2005,Female,Married,11/17/2011,tahmina.rahman@example.com,1615666575,550
cst_aw02962,Nusrat,Khan,4/13/1984,Female,Single,9/18/2023,nusrat.khan@example.com,1963010839,1663
cst_aw02963,Jamal,Hossain,9/15/1979,Male,Single,3/30/2015,jamal.hossain@example.com,1619315354,401
cst_aw02964,Fatima,Ahmed,7/4/1997,Female,Married,6/1/2013,fatima.ahmed@example.com,1977536565,296
cst_aw02965,Kamal,Mollah,7/8/1955,Male,Married,4/3/2014,kamal.mollah@example.com,1520673921,1681
cst_aw02966,Ayesha,Ahmed,1/6/1968,Female,Single,9/16/2014,ayesha.ahmed@example.com,1577093894,1537
cst_aw02967,Abdul,Chowdhury,7/2/1969,Male,Married,2/19/2024,abdul.chowdhury@example.com,1600578703,752
cst_aw02968,Nusrat,Sarkar,3/15/1975,Female,Married,10/24/2011,nusrat.sarkar@example.com,1596858649,754
cst_aw02969,Nusrat,Biswas,2/19/1978,Female,Single,6/15/2011,nusrat.biswas@example.com,1935183058,536
cst_aw02970,Rafiq,Rahman,11/26/1955,Male,Married,1/14/2021,rafiq.rahman@example.com,1713893361,421
cst_aw02971,Rina,Rahman,4/13/1979,Female,Single,1/12/2016,rina.rahman@example.com,1900506191,1711
cst_aw02972,Sonia,Hossain,12/4/2003,Female,Married,4/20/2012,sonia.hossain@example.com,1838387604,43
cst_aw02973,Hasan,Islam,12/1/1975,Male,Single,3/26/2013,hasan.islam@example.com,1843493656,517
cst_aw02974,Hasan,Hossain,12/12/1975,Male,Married,10/22/2010,hasan.hossain@example.com,1571372288,1953
cst_aw02975,Ayesha,Miah,9/13/1972,Female,Married,7/6/2018,ayesha.miah@example.com,1979359842,1380
cst_aw02976,Nusrat,Ahmed,6/8/1956,Female,Married,11/8/2018,nusrat.ahmed@example.com,1549845415,1846
cst_aw02977,Jannat,Sarkar,1/22/1986,Female,Married,3/4/2018,jannat.sarkar@example.com,1924100529,1290
cst_aw02978,Kamal,Chowdhury,10/22/2002,Male,Divorced,2/19/2024,kamal.chowdhury@example.com,1637830353,50
cst_aw02979,Lina,Ahmed,2/6/1999,Female,Single,4/13/2015,lina.ahmed@example.com,1663768817,1310
cst_aw02980,Sajid,Biswas,4/12/1956,Male,Single,12/29/2018,sajid.biswas@example.com,1997229014,250
cst_aw02981,Sabina,Miah,12/22/1955,Female,Married,2/22/2012,sabina.miah@example.com,1802670962,1585
cst_aw02982,Lina,Biswas,3/13/1966,Female,Widowed,9/14/2014,lina.biswas@example.com,1635834742,1663
cst_aw02983,Mim,Chowdhury,11/21/1976,Female,Married,8/14/2019,mim.chowdhury@example.com,1574662568,1458
cst_aw02984,Abdul,Sarkar,5/23/1996,Male,Divorced,4/28/2023,abdul.sarkar@example.com,1521893227,156
cst_aw02985,Shahriar,Mollah,11/22/1965,Male,Married,7/15/2012,shahriar.mollah@example.com,1998865560,1042
cst_aw02986,Lina,Sarkar,11/22/1968,Female,Married,5/19/2021,lina.sarkar@example.com,1619397665,632
cst_aw02987,Lina,Chowdhury,12/16/1968,Female,Married,7/22/2010,lina.chowdhury@example.com,1706425682,752
cst_aw02988,Sajid,Islam,10/22/1980,Male,Single,2/2/2019,sajid.islam@example.com,1982183265,948
cst_aw02989,Abdul,Sarkar,2/8/1990,Male,Married,9/1/2014,abdul.sarkar@example.com,1785326657,1841
cst_aw02990,Rina,Ahmed,4/11/1958,Female,Married,8/22/2017,rina.ahmed@example.com,1569373435,692
cst_aw02991,Md.,Ahmed,2/22/1992,Male,Married,2/22/2011,md.ahmed@example.com,1632927205,558
cst_aw02992,Kamal,Hossain,1/5/1998,Male,Married,2/21/2015,kamal.hossain@example.com,1813273130,59
cst_aw02993,Abdul,Miah,11/2/2001,Male,Married,7/11/2021,abdul.miah@example.com,1858376586,280
cst_aw02994,Imran,Islam,4/12/1965,Male,Single,3/4/2017,imran.islam@example.com,1626251277,1834
cst_aw02995,Imran,Khan,7/13/1987,Male,Single,11/26/2013,imran.khan@example.com,1992081301,798
cst_aw02996,Farid,Rahman,2/19/2002,Male,Married,11/4/2014,farid.rahman@example.com,1610331125,955
cst_aw02997,Sonia,Chowdhury,10/22/1989,Female,Single,2/4/2012,sonia.chowdhury@example.com,1991229751,249
cst_aw02998,Rafiq,Hossain,7/27/2002,Male,Married,2/11/2013,rafiq.hossain@example.com,1552901733,801
cst_aw02999,Abdul,Biswas,12/19/1985,Male,Married,8/11/2010,abdul.biswas@example.com,1669734965,141
cst_aw03000,Imran,Biswas,11/18/1980,Male,Divorced,12/25/2020,imran.biswas@example.com,1778306442,1186
cst_aw03001,Fatima,Islam,11/7/1979,Female,Married,5/26/2010,fatima.islam@example.com,1536100404,1781
cst_aw03002,Sajid,Ahmed,10/1/1994,Male,Married,2/15/2023,sajid.ahmed@example.com,1867259209,270
cst_aw03003,Rafiq,Sarkar,12/25/1974,Male,Married,1/29/2017,rafiq.sarkar@example.com,1973097170,1470
cst_aw03004,Sajid,Miah,12/16/1981,Male,Widowed,7/13/2023,sajid.miah@example.com,1847855695,1001
cst_aw03005,Sabina,Khan,11/29/2004,Female,Married,1/19/2023,sabina.khan@example.com,1911423315,124
cst_aw03006,Fatima,Rahman,8/3/1956,Female,Single,1/10/2015,fatima.rahman@example.com,1945018887,531
cst_aw03007,Jamal,Rahman,2/12/1969,Male,Married,5/15/2017,jamal.rahman@example.com,1866302120,62
cst_aw03008,Rina,Rahman,12/15/1991,Female,Married,12/23/2017,rina.rahman@example.com,1585267681,1528
cst_aw03009,Hasan,Rahman,6/8/1997,Male,Single,12/19/2016,hasan.rahman@example.com,1993827172,1214
cst_aw03010,Abdul,Ahmed,5/11/1968,Male,Married,1/3/2015,abdul.ahmed@example.com,1830506465,1742
cst_aw03011,Imran,Hossain,11/26/1973,Male,Single,1/2/2010,imran.hossain@example.com,1693455204,1205
cst_aw03012,Abdul,Hossain,2/4/1989,Male,Single,10/4/2010,abdul.hossain@example.com,1973899102,547
cst_aw03013,Ayesha,Khan,1/16/1978,Female,Single,12/14/2016,ayesha.khan@example.com,1874699926,635
cst_aw03014,Kamal,Biswas,2/6/1986,Male,Single,7/27/2012,kamal.biswas@example.com,1887577980,1560
cst_aw03015,Md.,Chowdhury,3/25/2001,Male,Divorced,8/6/2016,md.chowdhury@example.com,1599655558,882
cst_aw03016,Abdul,Khan,6/13/2004,Male,Divorced,5/13/2023,abdul.khan@example.com,1625512953,941
cst_aw03017,Jamal,Miah,12/21/2004,Male,Married,6/7/2015,jamal.miah@example.com,1789154291,354
cst_aw03018,Mim,Mollah,6/12/1991,Female,Married,9/30/2022,mim.mollah@example.com,1557121008,1396
cst_aw03019,Imran,Islam,10/8/1970,Male,Married,11/17/2010,imran.islam@example.com,1903438640,1909
cst_aw03020,Rina,Khan,6/8/1958,Female,Married,10/23/2020,rina.khan@example.com,1794397759,1443
cst_aw03021,Farid,Biswas,1/13/1965,Male,Married,7/20/2021,farid.biswas@example.com,1777099948,1337
cst_aw03022,Farid,Rahman,7/30/2003,Male,Married,2/25/2019,farid.rahman@example.com,1716295265,787
cst_aw03023,Lina,Biswas,1/6/1978,Female,Single,1/2/2011,lina.biswas@example.com,1997870633,914
cst_aw03024,Hasan,Mollah,10/23/1963,Male,Married,10/6/2012,hasan.mollah@example.com,1964973166,1757
cst_aw03025,Farid,Chowdhury,11/22/1955,Male,Married,2/13/2014,farid.chowdhury@example.com,1549889696,151
cst_aw03026,Sonia,Biswas,8/26/1984,Female,Single,1/13/2014,sonia.biswas@example.com,1696501767,341
cst_aw03027,Fatima,Sarkar,5/2/1963,Female,Single,12/13/2022,fatima.sarkar@example.com,1887489726,619
cst_aw03028,Fatima,Biswas,8/13/1992,Female,Married,3/29/2014,fatima.biswas@example.com,1941328872,1509
cst_aw03029,Jamal,Sarkar,2/17/1958,Male,Married,5/13/2018,jamal.sarkar@example.com,1538263941,542
cst_aw03030,Md.,Islam,12/1/1991,Male,Married,9/11/2015,md.islam@example.com,1599599880,1238
cst_aw03031,Farid,Hossain,12/30/1956,Male,Married,5/28/2012,farid.hossain@example.com,1763702147,530
cst_aw03032,Sajid,Biswas,6/18/1990,Male,Single,1/24/2020,sajid.biswas@example.com,1664678085,1711
